Value,Type
108.82000000000002,Original
104.44,Original
91.66,Original
74.73,Original
51.56999999999999,Original
39.21000000000001,Original
33.529999999999994,Original
31.5,Original
29.01000000000001,Original
27.969999999999995,Original
27.000000000000004,Original
27.190000000000005,Original
28.12,Original
27.940000000000005,Original
26.629999999999995,Original
26.34,Original
26.47,Original
27.59,Original
29.220000000000013,Original
29.04,Original
29.06,Original
29.870000000000005,Original
36.28,Original
35.09,Original
33.08999999999999,Original
30.649999999999995,Original
29.570000000000004,Original
30.300000000000008,Original
33.330000000000005,Original
31.31000000000001,Original
29.52,Original
29.440000000000005,Original
30.090000000000003,Original
29.49000000000001,Original
26.23,Original
27.169999999999995,Original
26.90000000000001,Original
26.450000000000006,Original
26.790000000000006,Original
26.700000000000003,Original
26.74000000000001,Original
27.680000000000003,Original
30.53,Original
30.330000000000005,Original
35.56,Original
36.55,Original
35.17,Original
36.56,Original
35.129999999999995,Original
33.05000000000001,Original
32.11000000000001,Original
31.660000000000007,Original
31.35000000000001,Original
30.55,Original
33.76,Original
37.83,Original
35.32000000000001,Original
35.93000000000001,Original
33.64,Original
34.61000000000001,Original
33.7,Original
32.7,Original
31.270000000000003,Original
27.33000000000001,Original
27.56,Original
35.790000000000006,Original
40.28999999999999,Original
76.59999999999998,Original
111.96,Original
117.49,Original
115.06,Original
115.49000000000002,Original
121.13,Original
121.55,Original
112.0,Original
95.72999999999996,Original
71.33999999999999,Original
52.24,Original
38.57000000000001,Original
33.35,Original
30.170000000000005,Original
30.92,Original
28.510000000000005,Original
29.829999999999995,Original
29.120000000000005,Original
28.370000000000008,Original
28.03,Original
27.93,Original
28.11,Original
33.08999999999999,Original
45.96,Original
75.34999999999997,Original
105.64999999999998,Original
105.78,Original
109.45,Original
108.27,Original
117.05,Original
114.74,Original
105.48,Original
92.86,Original
73.04999999999998,Original
54.8,Original
42.650000000000006,Original
35.41999999999999,Original
31.590000000000003,Original
32.15000000000001,Original
32.36000000000001,Original
30.840000000000007,Original
29.860000000000003,Original
28.620000000000008,Original
28.65,Original
29.48,Original
29.380000000000003,Original
32.77000000000001,Original
45.11,Original
75.43999999999998,Original
106.13,Original
112.85000000000002,Original
113.09,Original
111.52999999999996,Original
118.64,Original
121.25,Original
112.16000000000004,Original
102.01,Original
72.90999999999998,Original
48.36,Original
43.69,Original
32.540000000000006,Original
34.09,Original
36.68,Original
31.27,Original
30.270000000000007,Original
29.510000000000005,Original
29.110000000000003,Original
28.95,Original
32.24,Original
29.53,Original
34.27,Original
45.8,Original
80.68,Original
111.26,Original
115.16,Original
113.8,Original
110.42,Original
120.46,Original
114.64,Original
107.91,Original
96.0,Original
70.53,Original
47.18999999999999,Original
40.13,Original
39.29,Original
34.470000000000006,Original
32.14,Original
29.8,Original
28.370000000000008,Original
28.25,Original
28.960000000000004,Original
28.65000000000001,Original
29.09,Original
29.04,Original
33.819999999999986,Original
47.08000000000002,Original
74.32,Original
102.38,Original
106.32999999999998,Original
105.97,Original
106.58,Original
108.81000000000004,Original
111.95000000000005,Original
97.50999999999996,Original
85.43,Original
59.61,Original
47.180000000000014,Original
33.59000000000001,Original
29.78,Original
29.83,Original
27.63,Original
27.24000000000001,Original
27.55,Original
27.46,Original
27.92,Original
28.64,Original
28.67,Original
27.89,Original
28.97999999999999,Original
31.270000000000003,Original
32.13,Original
33.49,Original
33.56999999999999,Original
33.83000000000002,Original
34.46000000000001,Original
33.690000000000005,Original
31.76,Original
32.010000000000005,Original
33.45,Original
33.03,Original
31.83,Original
31.01000000000001,Original
31.49,Original
31.99000000000001,Original
30.610000000000003,Original
28.56000000000001,Original
29.07,Original
28.580000000000005,Original
29.47000000000001,Original
29.300000000000004,Original
28.48,Original
28.08,Original
29.16,Original
31.690000000000005,Original
31.980000000000008,Original
35.34,Original
33.74000000000001,Original
35.02000000000002,Original
39.95,Original
38.970000000000006,Original
37.18,Original
41.330000000000005,Original
42.63000000000001,Original
39.31,Original
35.800000000000004,Original
33.83000000000001,Original
34.38000000000001,Original
33.70000000000001,Original
29.14,Original
26.770000000000003,Original
27.05,Original
26.83,Original
26.820000000000004,Original
26.739999999999995,Original
26.890000000000008,Original
28.61,Original
36.77,Original
42.88,Original
79.87,Original
109.02,Original
115.25,Original
116.35,Original
115.25,Original
127.57000000000004,Original
122.13,Original
116.29000000000002,Original
103.68,Original
74.5,Original
49.71999999999999,Original
39.02,Original
30.700000000000006,Original
28.62,Original
29.340000000000003,Original
26.640000000000008,Original
27.90000000000001,Original
26.790000000000003,Original
26.82,Original
26.640000000000004,Original
26.21,Original
26.62,Original
30.91,Original
44.09,Original
78.48999999999998,Original
111.99,Original
117.24,Original
114.89,Original
116.2,Original
123.09,Original
120.7,Original
112.13,Original
102.23000000000002,Original
79.84000000000003,Original
52.09,Original
42.93000000000001,Original
29.81000000000001,Original
29.03,Original
30.84,Original
28.649999999999995,Original
26.000000000000004,Original
26.430000000000003,Original
26.29,Original
26.3,Original
26.22,Original
26.96,Original
31.130000000000003,Original
44.02,Original
78.51,Original
112.2,Original
117.37000000000003,Original
118.35,Original
118.94,Original
126.01999999999995,Original
128.82000000000002,Original
118.07000000000002,Original
103.83,Original
74.76999999999998,Original
47.63000000000001,Original
40.03000000000001,Original
35.74000000000001,Original
31.47,Original
31.050000000000008,Original
29.120000000000008,Original
29.19000000000001,Original
27.95000000000001,Original
27.040000000000003,Original
27.260000000000005,Original
26.71,Original
26.680000000000003,Original
32.67999999999999,Original
45.99000000000001,Original
77.30000000000001,Original
107.5,Original
109.69000000000004,Original
108.35,Original
108.48000000000005,Original
116.76,Original
121.46,Original
108.98,Original
97.47,Original
66.97,Original
48.48,Original
39.760000000000005,Original
35.110000000000014,Original
28.95,Original
28.46,Original
27.750000000000007,Original
27.200000000000003,Original
27.300000000000008,Original
27.22000000000001,Original
27.04,Original
26.74000000000001,Original
27.78,Original
32.39000000000001,Original
43.84,Original
75.54000000000002,Original
105.57999999999996,Original
108.1,Original
110.03,Original
108.48000000000005,Original
110.39,Original
113.58999999999996,Original
98.06,Original
76.7,Original
57.86000000000001,Original
52.37000000000002,Original
40.84,Original
33.86,Original
36.07,Original
32.76,Original
30.669999999999995,Original
30.76,Original
30.01000000000001,Original
29.130000000000013,Original
27.99,Original
27.960000000000008,Original
26.770000000000003,Original
28.43,Original
31.5,Original
31.08000000000001,Original
31.71,Original
32.36000000000001,Original
37.28,Original
32.74999999999999,Original
31.790000000000006,Original
31.840000000000007,Original
31.67,Original
30.92000000000001,Original
34.08,Original
35.78,Original
29.790000000000006,Original
31.01,Original
30.67,Original
29.800000000000004,Original
27.000000000000004,Original
27.56,Original
27.460000000000004,Original
27.43000000000001,Original
27.08000000000001,Original
27.23,Original
27.5,Original
27.91,Original
31.05,Original
34.05000000000001,Original
36.010000000000005,Original
35.68,Original
32.910000000000004,Original
32.610000000000014,Original
30.28,Original
30.53000000000001,Original
32.79000000000001,Original
34.73,Original
35.370000000000005,Original
34.39,Original
34.160000000000004,Original
33.940000000000005,Original
35.50000000000001,Original
35.35,Original
26.090000000000007,Original
27.040000000000003,Original
26.840000000000007,Original
26.489999999999995,Original
27.02,Original
26.2,Original
28.64,Original
36.06,Original
45.57000000000001,Original
75.97,Original
109.58,Original
112.64,Original
112.90000000000002,Original
112.94,Original
121.77999999999996,Original
123.53,Original
110.31000000000004,Original
99.32,Original
71.39,Original
50.18000000000001,Original
35.599999999999994,Original
33.26,Original
30.39,Original
31.25,Original
32.95,Original
30.92000000000001,Original
30.28000000000001,Original
30.540000000000006,Original
30.74,Original
30.17000000000001,Original
30.54,Original
35.43,Original
47.21,Original
81.75,Original
111.7,Original
118.15999999999998,Original
116.98000000000005,Original
115.63000000000004,Original
124.65,Original
121.75,Original
113.05000000000004,Original
104.93,Original
79.34,Original
54.92999999999998,Original
42.42000000000001,Original
33.27,Original
31.570000000000007,Original
32.129999999999995,Original
31.730000000000008,Original
28.250000000000004,Original
29.040000000000006,Original
30.97,Original
28.700000000000006,Original
28.49,Original
28.780000000000005,Original
32.940000000000005,Original
44.54999999999999,Original
76.77000000000001,Original
110.52,Original
116.49,Original
112.65,Original
114.71000000000004,Original
121.86,Original
119.97,Original
111.29,Original
105.34,Original
76.40999999999998,Original
52.53,Original
41.09,Original
34.89,Original
35.410000000000004,Original
29.84,Original
31.590000000000003,Original
31.19,Original
29.879999999999995,Original
28.180000000000007,Original
28.07,Original
27.88000000000001,Original
28.700000000000006,Original
32.86,Original
45.05,Original
77.42,Original
109.71000000000004,Original
115.09,Original
111.64999999999998,Original
111.33000000000004,Original
118.43999999999998,Original
119.09,Original
108.68,Original
98.17,Original
72.64000000000001,Original
49.91000000000001,Original
41.190000000000005,Original
32.95,Original
30.65,Original
30.99,Original
30.78,Original
28.26,Original
28.34,Original
28.33,Original
28.66,Original
28.700000000000003,Original
28.36,Original
33.67000000000001,Original
48.77,Original
81.7,Original
108.51,Original
109.0,Original
113.16,Original
107.97,Original
113.71000000000002,Original
117.73999999999997,Original
101.87,Original
82.67,Original
55.24000000000001,Original
37.080000000000005,Original
31.870000000000005,Original
35.260000000000005,Original
31.460000000000004,Original
33.18,Original
28.44,Original
29.050000000000004,Original
31.070000000000004,Original
29.910000000000007,Original
27.92,Original
28.51,Original
28.24000000000001,Original
29.29,Original
32.81,Original
33.52,Original
32.730000000000004,Original
31.68,Original
32.84,Original
32.820000000000014,Original
31.78,Original
35.05000000000001,Original
32.43000000000001,Original
32.38000000000001,Original
31.270000000000007,Original
31.26000000000001,Original
30.37,Original
31.910000000000007,Original
31.910000000000007,Original
31.140000000000004,Original
27.63000000000001,Original
29.64,Original
33.230000000000004,Original
30.770000000000007,Original
28.35,Original
27.75,Original
27.610000000000003,Original
28.620000000000008,Original
31.62,Original
32.6,Original
35.79,Original
37.09,Original
31.98,Original
34.16000000000001,Original
33.190000000000005,Original
33.17000000000001,Original
31.72000000000001,Original
32.21000000000001,Original
35.34,Original
36.47000000000002,Original
